Facies,Well Name,Depth,GR,ILD,ILD_log10,NPHI,RHOB,PORD,PORDIFF,BVW
4,AMMY220,1088.5,14.8677,33.531,1.52544650565088,0.1341,2.5109,0.1236646,0.0104354,0.027305287367121
4,AMMY220,1089,14.7757,36.719,1.56489084517638,0.143,2.5219,0.1168323,0.0261677,0.026093034094939
2,AMMY220,1089.5,14.901,36.344,1.56043272380657,0.1578,2.5033,0.1283851,0.0294149,0.026227303532451
4,AMMY220,1090,15.773,36.344,1.56043272380657,0.1454,2.5165,0.1201863,0.0252137,0.026227303532451
4,AMMY220,1090.5,16.8817,36.156,1.55818037772098,0.1355,2.5123,0.122795,0.012705,0.026295402051409
4,AMMY220,1091,16.4127,34.875,1.54251421628165,0.1177,2.5376,0.1070807,0.0106193,0.026773977630083
4,AMMY220,1091.5,14.3405,37.25,1.57112627708431,0.1128,2.5859,0.0770807,0.0357193,0.025906388007542
6,AMMY220,1092,11.6287,37.938,1.57907443219686,0.1014,2.6522,0.0359006,0.0654994,0.025670409000541
6,AMMY220,1092.5,10.5198,38.5,1.5854607295085,0.0975,2.6889,0.0131056,0.0843944,0.025482359571881
6,AMMY220,1093,10.7621,39.5,1.59659709562646,0.1014,2.6748,0.0218634,0.0795366,0.025157730271331
6,AMMY220,1093.5,10.5441,37.062,1.56892885172134,0.1019,2.6412,0.0427329,0.0591671,0.02597201102013
6,AMMY220,1094,9.5669,37.188,1.57040282228691,0.1059,2.6231,0.0539751,0.0519249,0.025927974636961
2,AMMY220,1094.5,8.6159,35.031,1.54445253492783,0.1073,2.6053,0.0650311,0.0422689,0.026714296192834
5,AMMY220,1095,7.4471,33.594,1.52626171787863,0.1113,2.6015,0.0673913,0.0439087,0.027279672073251
5,AMMY220,1095.5,8.3476,34.844,1.54212800506732,0.1182,2.5915,0.0736025,0.0445975,0.026785885114608
5,AMMY220,1096,8.8053,33.781,1.52867250160129,0.1301,2.572,0.0857143,0.0443857,0.027204061847909
4,AMMY220,1096.5,8.831,37.531,1.57439013618756,0.1454,2.5216,0.1170186,0.0283814,0.025809223366162
4,AMMY220,1097,8.6381,39.438,1.59591488266401,0.139,2.514,0.1217392,0.0172608,0.02517749758624
4,AMMY220,1097.5,7.5194,40.188,1.60409639358749,0.1103,2.5531,0.0974533,0.0128466,0.024941456285955
6,AMMY220,1098,7.9878,40.719,1.60979710381262,0.0777,2.6176,0.0573913,0.0203087,0.024778296897713
6,AMMY220,1098.5,8.6091,38.125,1.58120985235484,0.0722,2.6531,0.0353416,0.0368584,0.025607375986579
6,AMMY220,1099,10.8093,39.406,1.59556235300585,0.094,2.6289,0.0503726,0.0436274,0.02518771831943
4,AMMY220,1099.5,12.7598,36.5,1.56229286445647,0.1212,2.5598,0.093292,0.027908,0.026171196129511
4,AMMY220,1100,12.7528,36.406,1.56117296475219,0.1341,2.5186,0.118882,0.015218,0.026204961257487
4,AMMY220,1100.5,11.8564,33.125,1.52015588694486,0.1301,2.5281,0.1129814,0.0171186,0.027472112789738
4,AMMY220,1101,10.9446,34.156,1.53346700488454,0.1182,2.5433,0.1035404,0.0146596,0.027054312481876
4,AMMY220,1101.5,11.1706,34,1.53147891704226,0.1004,2.5647,0.0902485,0.0101515,0.027116307227332
5,AMMY220,1102,14.8409,35.062,1.54483668540839,0.09,2.582,0.0795031,0.0104969,0.026702483884448
5,AMMY220,1102.5,16.2155,39.688,1.59865921402813,0.0945,2.5837,0.0784472,0.0160528,0.02509807410792
4,AMMY220,1103,16.7197,42.156,1.62485939583965,0.1192,2.5563,0.0954659,0.0237341,0.024352318007784
2,AMMY220,1103.5,13.0602,49.062,1.69074524813575,0.1543,2.4977,0.1318634,0.0224366,0.022573420943418
3,AMMY220,1104,10.5602,51,1.70757017609794,0.1895,2.4683,0.1501242,0.0393758,0.022140372138502
1,AMMY220,1104.5,8.0324,51.844,1.71469850194645,0.2127,2.4312,0.1731677,0.0395323,0.021959414345662
1,AMMY220,1105,7.361,52.562,1.72067188190253,0.2201,2.4116,0.1853416,0.0347584,0.021808915178175
1,AMMY220,1105.5,6.6955,47.625,1.67783498868368,0.2286,2.4059,0.188882,0.039718,0.022911446554116
1,AMMY220,1106,7.1524,49.188,1.69185916436413,0.2355,2.4215,0.1791926,0.0563074,0.022544490362441
1,AMMY220,1106.5,6.9535,47.562,1.67726010857704,0.2483,2.3941,0.1962112,0.0520888,0.022926615633055
1,AMMY220,1107,8.523,46.406,1.66657413569345,0.2444,2.3727,0.2095031,0.0348969,0.023210416647151
1,AMMY220,1107.5,8.5253,48.5,1.68574173860226,0.235,2.3493,0.2240373,0.0109627,0.022703830459325
1,AMMY220,1108,8.2811,44.75,1.65079303965193,0.234,2.3571,0.2191925,0.0148075,0.023635972962353
1,AMMY220,1108.5,6.9434,47.25,1.67440181284528,0.2355,2.3495,0.2239131,0.0115869,0.023002185311412
1,AMMY220,1109,7.3633,45.812,1.66097925204685,0.2464,2.3398,0.229938,0.016462,0.023360405561092
1,AMMY220,1109.5,8.044,43.281,1.63629728651313,0.2419,2.3387,0.2306211,0.0112789,0.024033740136669
1,AMMY220,1110,8.0546,45.406,1.65711324481127,0.232,2.3721,0.2098757,0.0221243,0.023464612249384
1,AMMY220,1110.5,6.9634,43,1.63346845557959,0.2063,2.4081,0.1875156,0.0187844,0.024112141108521
1,AMMY220,1111,7.2075,45.344,1.65651982856737,0.1865,2.4202,0.1799999,0.0065001,0.023480648648917
1,AMMY220,1111.5,8.1552,45.375,1.65681663804417,0.1875,2.4227,0.1784472,0.0090528,0.023472626340651
1,AMMY220,1112,9.3227,45.062,1.65381046323531,0.1949,2.423,0.1782608,0.0166392,0.023554005531992
1,AMMY220,1112.5,9.1284,50.156,1.70032289370789,0.2039,2.4291,0.174472,0.029428,0.022325878528326
1,AMMY220,1113,9.1404,46.656,1.66890750230186,0.2044,2.4277,0.1753416,0.0290584,0.023148148148148
1,AMMY220,1113.5,8.8852,49.406,1.69377969403821,0.2118,2.408,0.1875776,0.0242223,0.022494697500023
1,AMMY220,1114,9.0875,45.656,1.6594978595409,0.2034,2.4276,0.1754038,0.0279962,0.023400281104585
2,AMMY220,1114.5,8.5858,43.406,1.6375497660744,0.189,2.4603,0.1550932,0.0339068,0.023999109169601
2,AMMY220,1115,9.2513,42.344,1.62679188098321,0.1761,2.5087,0.1250311,0.0510689,0.02429819784034
2,AMMY220,1115.5,10.1394,38.812,1.58896602270868,0.1702,2.5175,0.1195653,0.0506347,0.025379729731276
4,AMMY220,1116,13.2881,39.875,1.60070069606524,0.1583,2.5418,0.104472,0.053828,0.025039154291807
4,AMMY220,1116.5,14.4706,38.094,1.580856577458,0.1262,2.5829,0.0789441,0.0472559,0.025617793207421
2,AMMY220,1117,14.7042,37.969,1.57942915915716,0.1044,2.6027,0.066646,0.037754,0.025659927486995
5,AMMY220,1117.5,13.1148,37.344,1.57222083436528,0.095,2.5913,0.0737267,0.0212733,0.025873762487535
5,AMMY220,1118,11.7274,32.562,1.51271107196312,0.1,2.5702,0.0868323,0.0131677,0.027708592669657
4,AMMY220,1118.5,11.251,31.875,1.50345019344201,0.094,2.5663,0.0892547,0.0047453,0.02800560168056
5,AMMY220,1119,11.4526,30.406,1.48295929116721,0.092,2.5762,0.0831056,0.0088944,0.028674137188838
5,AMMY220,1119.5,11.1924,31.609,1.49981075647382,0.0975,2.5663,0.0892547,0.0082453,0.0281231929232
4,AMMY220,1120,11.4257,31.969,1.50472905162126,0.1108,2.5683,0.0880124,0.0227876,0.027964398256234
4,AMMY220,1120.5,12.1277,31.688,1.50089482939624,0.1103,2.5703,0.0867701,0.0235299,0.028088114680708
4,AMMY220,1121,14.4071,32.375,1.51020977708931,0.1054,2.6172,0.0576398,0.0477602,0.027788500718836
6,AMMY220,1121.5,14.4906,30.938,1.49049223512164,0.0945,2.6291,0.0502484,0.0442516,0.028426532472323
6,AMMY220,1122,14.5144,32.938,1.51769722521219,0.0881,2.6488,0.0380125,0.0500875,0.027549986585915
6,AMMY220,1122.5,12.3133,31.781,1.50216755831029,0.0856,2.6477,0.0386956,0.0469044,0.028046987773631
6,AMMY220,1123,12.2836,33.656,1.52706249900894,0.0891,2.6596,0.0313043,0.0577957,0.027254533623648
6,AMMY220,1123.5,10.2224,37.219,1.57076470032844,0.092,2.6307,0.0492546,0.0427454,0.025917174579873
4,AMMY220,1124,12.4409,35.625,1.55175487301657,0.1014,2.615,0.0590062,0.0423938,0.026490647141301
5,AMMY220,1124.5,13.9875,33.75,1.52827377716704,0.1158,2.5738,0.0845962,0.0312038,0.027216552697591
4,AMMY220,1125,17.1462,28.922,1.46122832178055,0.1311,2.5598,0.093292,0.037808,0.029400576303985
4,AMMY220,1125.5,16.5606,27.5,1.43933269383026,0.1391,2.5501,0.0993167,0.0397833,0.030151134457776
4,AMMY220,1126,15.6769,25.375,1.40440605092127,0.144,2.5632,0.0911801,0.0528199,0.031388241028717
4,AMMY220,1126.5,14.8011,25.984,1.41470600756108,0.1396,2.5612,0.0924224,0.0471776,0.031018229186592
4,AMMY220,1127,14.0925,26.859,1.42908983921257,0.1381,2.5495,0.0996894,0.0384106,0.030508797107058
4,AMMY220,1127.5,12.9185,26.391,1.42145584669044,0.1287,2.5553,0.096087,0.032613,0.030778119462398
4,AMMY220,1128,13.7819,28.672,1.45745798798203,0.1242,2.5612,0.0924224,0.0317776,0.029528474453846
4,AMMY220,1128.5,15.9989,29.75,1.47348697006457,0.1158,2.5709,0.0863975,0.0294025,0.028988551782622
4,AMMY220,1129,17.3171,34.094,1.53267795681758,0.1257,2.553,0.0975155,0.0281845,0.027078900466456
4,AMMY220,1129.5,15.7262,36.5,1.56229286445647,0.1341,2.5509,0.0988199,0.0352801,0.026171196129511
4,AMMY220,1130,14.3794,40.094,1.60307938604023,0.1455,2.539,0.1062112,0.0392888,0.024970676672256
4,AMMY220,1130.5,14.5897,41.594,1.6190306874819,0.1504,2.5309,0.1112422,0.0391578,0.024516284957347
2,AMMY220,1131,14.197,39.375,1.59522056679766,0.1564,2.5055,0.1270186,0.0293814,0.025197631533949
2,AMMY220,1131.5,12.8875,42.25,1.62582671328571,0.1564,2.4959,0.1329814,0.0234186,0.024325212770526
4,AMMY220,1132,11.3763,38.812,1.58896602270868,0.1351,2.5196,0.1182609,0.0168391,0.025379729731276
4,AMMY220,1132.5,10.6672,39.031,1.59140967833527,0.1168,2.5588,0.0939131,0.0228869,0.025308427697423
5,AMMY220,1133,9.7399,37.531,1.57439013618756,0.1059,2.5921,0.0732299,0.0326701,0.025809223366162
4,AMMY220,1133.5,10.1402,36.188,1.55856458164466,0.1039,2.6117,0.0610559,0.0428441,0.026283773348993
5,AMMY220,1134,9.0004,37.219,1.57076470032844,0.1074,2.596,0.0708075,0.0365925,0.025917174579873
5,AMMY220,1134.5,9.8857,34.375,1.53624270683832,0.1039,2.5883,0.0755901,0.0283099,0.02696799449853
4,AMMY220,1135,9.7081,34.781,1.54134206439006,0.1114,2.5628,0.0914286,0.0199714,0.026810133228409
4,AMMY220,1135.5,11.5686,33.219,1.52138655463498,0.1272,2.5495,0.0996894,0.0275106,0.027433216254103
2,AMMY220,1136,12.2906,35.188,1.54639458329874,0.144,2.501,0.1298137,0.0141863,0.026654633335149
2,AMMY220,1136.5,13.6494,38.25,1.58263143948964,0.1554,2.5128,0.1224845,0.0329155,0.025565499628246
4,AMMY220,1137,15.2288,39.938,1.60138631264505,0.147,2.5248,0.115031,0.031969,0.02501939755257
4,AMMY220,1137.5,13.4157,43.938,1.64284028452049,0.1346,2.5662,0.0893168,0.0452832,0.023853376443484
4,AMMY220,1138,12.0174,43.812,1.64159307899735,0.1262,2.5798,0.0808696,0.0453304,0.023887652071367
5,AMMY220,1138.5,10.6351,48.281,1.68377625666111,0.1262,2.6228,0.0541614,0.0720386,0.022755263872924
5,AMMY220,1139,10.6431,48.719,1.68769836544298,0.1435,2.6228,0.0541614,0.0893386,0.022652744239244
5,AMMY220,1139.5,10.6468,45.344,1.65651982856737,0.1609,2.627,0.0515527,0.1093473,0.023480648648917
5,AMMY220,1140,11.3391,47.531,1.67697695146946,0.1609,2.6215,0.0549689,0.1059311,0.02293409085173
2,AMMY220,1140.5,14.8226,41.5,1.61804809671209,0.1376,2.6195,0.0562112,0.0813888,0.024544034683691
2,AMMY220,1141,17.6318,37.094,1.5693036676306,0.1124,2.6041,0.0657764,0.0466236,0.025960805923984
2,AMMY220,1141.5,18.3953,30.547,1.48496856490848,0.1064,2.5984,0.0693167,0.0370833,0.028607883061393
5,AMMY220,1142,17.0047,24.734,1.39329435645233,0.1079,2.5829,0.0789441,0.0289559,0.031792364289313
5,AMMY220,1142.5,15.3443,21.219,1.32672491280211,0.1148,2.5927,0.0728571,0.0419429,0.034324763052259
4,AMMY220,1143,13.2311,18.531,1.26789885605736,0.1124,2.5848,0.077764,0.034636,0.036729970226772
4,AMMY220,1143.5,12.7329,17.734,1.24880670412872,0.1094,2.6123,0.0606833,0.0487167,0.037546257324048
6,AMMY220,1144,11.5936,16.688,1.22240429108246,0.1025,2.6279,0.0509939,0.0515061,0.038705070138915
3,AMMY220,1144.5,12.2823,15.719,1.1964249139492,0.0965,2.6046,0.0654659,0.0310341,0.039880220176432
4,AMMY220,1145,12.093,15.242,1.18304195729064,0.095,2.5949,0.0714907,0.0235092,0.040499440706586
5,AMMY220,1145.5,11.9003,14.281,1.15475861915418,0.0896,2.5793,0.0811802,0.0084198,0.041839905480748
5,AMMY220,1146,12.3716,14.039,1.14733617403674,0.0931,2.6011,0.0676398,0.0254602,0.042198976467799
3,AMMY220,1146.5,12.3635,13.656,1.13532350810668,0.095,2.5991,0.0688819,0.0261181,0.042786646625634
6,AMMY220,1147,13.0263,13.93,1.14395111642396,0.098,2.6109,0.0615528,0.0364472,0.04236375484227
6,AMMY220,1147.5,15.7039,14.523,1.16205633736055,0.0941,2.6129,0.0603105,0.0337895,0.041489847224457
4,AMMY220,1148,19.5394,15.961,1.20306009759596,0.0916,2.6207,0.0554659,0.0361341,0.039576734325623
5,AMMY220,1148.5,21.5818,17.75,1.24919835739111,0.0901,2.6188,0.056646,0.033454,0.03752933125204
6,AMMY220,1149,19.8021,17.75,1.24919835739111,0.0911,2.6208,0.0554037,0.0356963,0.03752933125204
6,AMMY220,1149.5,16.8423,18.594,1.26937282662293,0.0896,2.6149,0.0590683,0.0305317,0.036667693376455
6,AMMY220,1150,14.3689,20.906,1.32027094605983,0.0866,2.6209,0.0553417,0.0312583,0.034580759804076
4,AMMY220,1150.5,13.323,22,1.34242268082221,0.0866,2.617,0.0577639,0.0288361,0.033709993123162
5,AMMY220,1151,13.4145,26.25,1.41912930774198,0.0886,2.6055,0.0649068,0.0236932,0.030860669992418
5,AMMY220,1151.5,14.5741,27.734,1.44301251121679,0.1015,2.5936,0.0722981,0.0292019,0.030023667979229
4,AMMY220,1152,16.5548,29.969,1.47667225173018,0.1104,2.6152,0.058882,0.051518,0.028882439910432
2,AMMY220,1152.5,17.8543,31.516,1.49853109180724,0.1134,2.6073,0.0637888,0.0496112,0.028164656470401
5,AMMY220,1153,20.774,30.875,1.48960696626772,0.1153,2.6094,0.0624845,0.0528155,0.028455519661224
4,AMMY220,1153.5,23.0291,32.5,1.51188336097887,0.1153,2.5738,0.0845962,0.0307038,0.027735009811262
4,AMMY220,1154,25.4987,30.578,1.48540907632258,0.1277,2.5738,0.0845962,0.0431038,0.028593378037196
4,AMMY220,1154.5,25.0784,30.438,1.48341611270105,0.1312,2.5524,0.0978881,0.0333119,0.028659060415038
4,AMMY220,1155,23.7785,29.328,1.46728244761814,0.1327,2.5269,0.1137267,0.0189733,0.029196364741691
4,AMMY220,1155.5,21.0832,29.703,1.47280031523128,0.1277,2.5504,0.0991304,0.0285696,0.029011477470147
4,AMMY220,1156,19.0356,29.844,1.47485703131756,0.1238,2.562,0.0919254,0.0318746,0.0289428629853
5,AMMY220,1156.5,15.5388,27.906,1.44569758989516,0.1213,2.5913,0.0737267,0.0475733,0.029930998790509
5,AMMY220,1157,14.3491,28.031,1.4476385914005,0.1139,2.5855,0.0773292,0.0365708,0.029864187845511
5,AMMY220,1157.5,12.4772,25.859,1.41261172615616,0.1059,2.597,0.0701864,0.0357136,0.031093108422797
2,AMMY220,1158,13.3573,25.719,1.4102540784464,0.1005,2.6009,0.067764,0.032736,0.031177620405556
2,AMMY220,1158.5,14.2613,26.531,1.42375361961283,0.1,2.6006,0.0679503,0.0320497,0.03069680635375
2,AMMY220,1159,16.7526,27.203,1.43461680151952,0.0985,2.5966,0.0704347,0.0280652,0.030315281377031
4,AMMY220,1159.5,17.903,30.141,1.47915765697919,0.103,2.5887,0.0753416,0.0276584,0.028799913001354
4,AMMY220,1160,17.76,32.375,1.51020977708931,0.102,2.5729,0.0851552,0.0168448,0.027788500718836
4,AMMY220,1160.5,16.9173,36.875,1.56673202898622,0.102,2.561,0.0925465,0.0094535,0.026037782196165
4,AMMY220,1161,16.7663,37.938,1.57907443219686,0.1015,2.5651,0.09,0.0115,0.025670409000541
4,AMMY220,1161.5,18.931,40.781,1.61045787100458,0.1089,2.5666,0.0890683,0.0198317,0.024759454314771
5,AMMY220,1162,19.1123,42.25,1.62582671328571,0.1124,2.5862,0.0768944,0.0355056,0.024325212770526
2,AMMY220,1162.5,18.5426,38.469,1.58511089698717,0.1045,2.6053,0.0650311,0.0394689,0.025492624903267
6,AMMY220,1163,16.508,38.094,1.580856577458,0.097,2.6287,0.0504969,0.0465031,0.025617793207421
6,AMMY220,1163.5,17.165,34.594,1.53900078108032,0.097,2.6382,0.0445962,0.0524038,0.026882497481964
4,AMMY220,1164,16.9641,34.469,1.53742868402351,0.1064,2.6127,0.0604348,0.0459652,0.026931197345584
5,AMMY220,1164.5,17.454,33.75,1.52827377716704,0.1173,2.5911,0.0738509,0.0434491,0.027216552697591
4,AMMY220,1165,16.5879,31.375,1.49658373448909,0.1272,2.55,0.0993789,0.0278211,0.028227871846882
4,AMMY220,1165.5,17.0936,32.281,1.50894697982187,0.1272,2.5558,0.0957764,0.0314236,0.027828930387286
4,AMMY220,1166,17.7682,30.078,1.4782489549967,0.1233,2.5754,0.0836024,0.0396976,0.028830058712936
2,AMMY220,1166.5,19.0602,30.516,1.48452760622333,0.1168,2.6047,0.0654037,0.0513963,0.028622410182603
5,AMMY220,1167,18.0872,30.984,1.49113748397803,0.1188,2.593,0.0726708,0.0461292,0.028405423090225
5,AMMY220,1167.5,18.6733,30.438,1.48341611270105,0.1248,2.5885,0.0754658,0.0493342,0.028659060415038
4,AMMY220,1168,18.6688,30.625,1.48607609737259,0.1277,2.5765,0.0829193,0.0447807,0.028571428571429
4,AMMY220,1168.5,19.543,27.984,1.4469097921346,0.1292,2.5819,0.0795653,0.0496347,0.029889256241176
4,AMMY220,1169,19.5215,27.172,1.43412160591869,0.1144,2.562,0.0919254,0.0224746,0.030332569501445
4,AMMY220,1169.5,19.5476,25.578,1.40786658303078,0.098,2.5773,0.0824223,0.0155777,0.031263436395172
5,AMMY220,1170,18.6666,25.031,1.39847820021976,0.0842,2.573,0.0850932,-0.0008932,0.031603188695063
5,AMMY220,1170.5,16.4564,24.109,1.38217919696025,0.0852,2.5843,0.0780745,0.0071255,0.032201819093499
5,AMMY220,1171,13.302,22.578,1.35368546870351,0.0876,2.5842,0.0781367,0.0094633,0.033275705345115
6,AMMY220,1171.5,11.9232,21.844,1.33933216786351,0.0881,2.6093,0.0625466,0.0255534,0.033830149765322
4,AMMY220,1172,12.3141,19.922,1.29933293576252,0.0871,2.6073,0.0637888,0.0233112,0.035424484286141
6,AMMY220,1172.5,14.0528,18.938,1.27733411221598,0.0866,2.6088,0.0628572,0.0237428,0.036333141333374
3,AMMY220,1173,14.4859,17.891,1.25263461571239,0.0802,2.5834,0.0786335,0.0015665,0.037381153315787
3,AMMY220,1173.5,14.0453,16.578,1.21953213530016,0.0787,2.5968,0.0703105,0.0083895,0.038833267705166
6,AMMY220,1174,12.9458,16.266,1.21128076796413,0.0782,2.616,0.0583851,0.0198149,0.03920393137918
6,AMMY220,1174.5,11.8505,15.531,1.19119941970152,0.0812,2.6101,0.0620497,0.0191503,0.040120865619903
4,AMMY220,1175,10.0614,15.812,1.19898680567093,0.0782,2.6155,0.0586957,0.0195043,0.039762767289699
4,AMMY220,1175.5,8.9451,15.688,1.19556758065973,0.0743,2.6157,0.0585714,0.0157286,0.039919603038886
6,AMMY220,1176,10.2645,15.961,1.20306009759596,0.0767,2.6563,0.033354,0.043346,0.039576734325623
6,AMMY220,1176.5,12.6657,16.422,1.21542604779377,0.0782,2.6408,0.0429814,0.0352186,0.0390172791166
6,AMMY220,1177,15.2913,16.688,1.22240429108246,0.0857,2.633,0.0478262,0.0378738,0.038705070138915
4,AMMY220,1177.5,16.4028,18.469,1.26644338129627,0.0876,2.6094,0.0624845,0.0251155,0.036791569397806
6,AMMY220,1178,17.2753,20.25,1.30642502755069,0.0891,2.6191,0.0564596,0.0326404,0.035136418446315
6,AMMY220,1178.5,17.9644,21.875,1.33994806169435,0.0842,2.6386,0.0443478,0.0398522,0.033806170189141
6,AMMY220,1179,18.3874,21.625,1.33495611613685,0.0832,2.654,0.0347826,0.0484174,0.034001020045902
6,AMMY220,1179.5,15.594,19.469,1.28934364511863,0.0797,2.6501,0.037205,0.042495,0.035834238656993
6,AMMY220,1180,14.3187,18.406,1.26495941769054,0.0787,2.6501,0.037205,0.041495,0.036854480645785
6,AMMY220,1180.5,14.8351,17.109,1.23322462630477,0.0787,2.6501,0.037205,0.041495,0.038225897521641
6,AMMY220,1181,17.2088,17.297,1.23797078541634,0.0807,2.6402,0.0433541,0.0373459,0.038017592529454
6,AMMY220,1181.5,18.2778,17.625,1.24612912566344,0.0847,2.611,0.0614906,0.0232094,0.037662178857736
6,AMMY220,1182,17.4954,18.484,1.26679595984667,0.0951,2.6188,0.056646,0.038454,0.036776637955761
6,AMMY220,1182.5,17.9335,20.375,1.30909761741201,0.1025,2.6364,0.0457143,0.0567857,0.035028472205203
6,AMMY220,1183,16.5721,21.422,1.33086001497464,0.1094,2.6598,0.0311801,0.0782199,0.034161741088484
4,AMMY220,1183.5,15.062,25.422,1.40520971438463,0.1188,2.6384,0.044472,0.074328,0.03135921243506
4,AMMY220,1184,12.0026,31.984,1.50493277677404,0.1357,2.6384,0.044472,0.091228,0.027957840052662
6,AMMY220,1184.5,10.9307,40.406,1.60644585950202,0.1471,2.6481,0.0384473,0.1086527,0.024874082738473
6,AMMY220,1185,12.247,53.875,1.73138728316879,0.1545,2.6576,0.0325466,0.1219534,0.021541520906608
6,AMMY220,1185.5,11.7747,58.125,1.76436296589801,0.1629,2.6595,0.0313665,0.1315335,0.020739033894609
4,AMMY220,1186,12.4267,58.188,1.76483343016315,0.1703,2.6439,0.041056,0.1292441,0.020727803804392
4,AMMY220,1186.5,11.95,49.031,1.69047075088544,0.153,2.6439,0.041056,0.111944,0.022580555873109
4,AMMY220,1187,13.478,45.75,1.66039109840247,0.1317,2.6302,0.0495653,0.0821347,0.023376229110609
5,AMMY220,1187.5,14.3488,42.438,1.62775490846609,0.1203,2.6065,0.0642858,0.0560142,0.024271272716874
5,AMMY220,1188,15.4277,35.531,1.55060743063513,0.1174,2.5846,0.0778882,0.0395118,0.026525665520387
5,AMMY220,1188.5,16.9587,33.938,1.53068624533119,0.1218,2.5826,0.0791304,0.0426696,0.027141064783965
5,AMMY220,1189,17.0726,28.453,1.45412806386843,0.1223,2.5924,0.0730434,0.0492566,0.029641895536043
4,AMMY220,1189.5,17.1505,25.062,1.39901572564876,0.1307,2.5827,0.0790683,0.0516317,0.031583637143064
4,AMMY220,1190,15.2172,23.016,1.36202984888227,0.1322,2.5787,0.0815528,0.0506473,0.032957562162866
4,AMMY220,1190.5,14.2702,21.641,1.33527732503193,0.1362,2.5534,0.0972671,0.0389329,0.033988448609489
4,AMMY220,1191,12.8904,21.188,1.32608996426356,0.1451,2.5201,0.1179502,0.0271498,0.034349864022897
3,AMMY220,1191.5,12.6212,20,1.30102999566398,0.1575,2.4889,0.1373292,0.0201708,0.035355339059327
1,AMMY220,1192,13.888,20.062,1.30237422607558,0.158,2.4828,0.141118,0.016882,0.035300665367332
4,AMMY220,1192.5,14.5184,19.422,1.28829394978622,0.152,2.512,0.1229813,0.0290187,0.035877570742468
4,AMMY220,1193,16.2516,19.094,1.28089691822888,0.1436,2.5468,0.1013665,0.0422335,0.036184414126864
4,AMMY220,1193.5,16.9933,20.688,1.31571850753632,0.1337,2.5623,0.0917391,0.0419609,0.034762479884697
4,AMMY220,1194,16.5782,22.734,1.35667585565864,0.1263,2.5546,0.0965217,0.0297783,0.033161340388306
4,AMMY220,1194.5,15.2796,27.75,1.4432629874587,0.1169,2.5175,0.1195653,-0.0026653,0.030015011259383
4,AMMY220,1195,14.113,31.219,1.49441898772584,0.1169,2.5213,0.1172049,-0.0003049,0.028298310692211
4,AMMY220,1195.5,15.6251,32.906,1.5172750933698,0.1134,2.5213,0.1172049,-0.0038049,0.02756337905755
5,AMMY220,1196,18.688,33.562,1.52584783305902,0.1094,2.535,0.1086956,0.0007044,0.027292674002889
4,AMMY220,1196.5,19.9572,31.562,1.49916451549566,0.1025,2.5486,0.1002485,0.0022515,0.028144124713855
4,AMMY220,1197,20.5886,31.266,1.4950723235504,0.0941,2.5641,0.0906211,0.0034789,0.028277033253294
5,AMMY220,1197.5,17.9214,27.391,1.43760788791494,0.0782,2.5991,0.0688819,0.0093181,0.030211066745558
